Date,nom. exch. Rate USD-EUR,Comparison
2023-04-21,100.7424,positiv
2023-04-20,100.8638,positiv
2023-04-19,100.91,positiv
2023-04-18,100.4425,positiv
2023-04-17,100.3804,positiv
2023-04-16,,empty
2023-04-15,,empty
2023-04-14,99.7406,negativ
2023-04-13,100.1263,positiv
2023-04-12,100.891,positiv
2023-04-11,100.9313,positiv
2023-04-10,,empty
2023-04-09,,empty
2023-04-08,,empty
2023-04-07,,empty
2023-04-06,100.5822,positiv
2023-04-05,100.409,positiv
2023-04-04,100.7053,positiv
2023-04-03,100.9479,positiv
2023-04-02,,empty
2023-04-01,,empty
2023-03-31,101.0781,positiv
2023-03-30,100.9398,positiv
2023-03-29,101.1736,positiv
2023-03-28,101.0813,positiv
2023-03-27,101.559,positiv
2023-03-26,,empty
2023-03-25,,empty
2023-03-24,101.7154,positiv
2023-03-23,100.965,positiv
2023-03-22,101.6757,positiv
2023-03-21,101.65,positiv
2023-03-20,101.8357,positiv
2023-03-19,,empty
2023-03-18,,empty
2023-03-17,102.4581,positiv
2023-03-16,102.6824,positiv
2023-03-15,102.8753,positiv
2023-03-14,102.0175,positiv
2023-03-13,102.2059,positiv
2023-03-12,,empty
2023-03-11,,empty
2023-03-10,103.444,positiv
2023-03-09,103.6275,positiv
2023-03-08,103.6999,positiv
2023-03-07,102.7107,positiv
2023-03-06,102.6196,positiv
2023-03-05,,empty
2023-03-04,,empty
2023-03-03,102.8106,positiv
2023-03-02,103.0623,positiv
2023-03-01,102.3666,positiv
2023-02-28,102.7901,positiv
2023-02-27,103.1613,positiv
2023-02-26,,empty
2023-02-25,,empty
2023-02-24,102.9747,positiv
2023-02-23,102.4369,positiv
2023-02-22,102.2409,positiv
2023-02-21,102.0135,positiv
2023-02-20,101.954,positiv
2023-02-19,,empty
2023-02-18,,empty
2023-02-17,102.4752,positiv
2023-02-16,101.7012,positiv
2023-02-15,101.6957,positiv
2023-02-14,100.8727,positiv
2023-02-13,101.4128,positiv
2023-02-12,,empty
2023-02-11,,empty
2023-02-10,101.311,positiv
2023-02-09,100.7695,positiv
2023-02-08,101.0899,positiv
2023-02-07,101.5024,positiv
2023-02-06,101.0904,positiv
2023-02-05,,empty
2023-02-04,,empty
2023-02-03,99.6285,negativ
2023-02-02,99.2213,negativ
2023-02-01,99.8026,negativ
2023-01-31,100.4072,positiv
2023-01-30,99.7579,negativ
2023-01-29,,empty
2023-01-28,,empty
2023-01-27,99.9262,negativ
2023-01-26,99.8036,negativ
2023-01-25,99.9616,negativ
2023-01-24,100.1628,positiv
2023-01-23,99.9853,negativ
2023-01-22,,empty
2023-01-21,,empty
2023-01-20,100.3474,positiv
2023-01-19,100.3246,positiv
2023-01-18,99.9667,negativ
2023-01-17,100.2019,positiv
2023-01-16,100.3334,positiv
2023-01-15,,empty
2023-01-14,,empty
2023-01-13,100.3757,positiv
2023-01-12,100.8098,positiv
2023-01-11,101.1799,positiv
2023-01-10,101.1809,positiv
2023-01-09,101.1412,positiv
2023-01-08,,empty
2023-01-07,,empty
2023-01-06,103.1113,positiv
2023-01-05,102.1081,positiv
2023-01-04,101.9631,positiv
2023-01-03,102.4709,positiv
2023-01-02,101.6111,positiv
2023-01-01,,empty
2022-12-31,,empty
2022-12-30,101.6936,positiv
2022-12-29,102.0962,positiv
2022-12-28,101.932,positiv
2022-12-27,102.1245,positiv
2022-12-26,,empty
2022-12-25,,empty
2022-12-24,,empty
2022-12-23,102.1506,positiv
2022-12-22,102.0867,positiv
2022-12-21,102.0022,positiv
2022-12-20,102.3296,positiv
2022-12-19,102.756,positiv
2022-12-18,,empty
2022-12-17,,empty
2022-12-16,102.7746,positiv
2022-12-15,102.4805,positiv
2022-12-14,101.9688,positiv
2022-12-13,102.8815,positiv
2022-12-12,102.8658,positiv
2022-12-11,,empty
2022-12-10,,empty
2022-12-09,102.6497,positiv
2022-12-08,103.0916,positiv
2022-12-07,103.2332,positiv
2022-12-06,103.0841,positiv
2022-12-05,102.1259,positiv
2022-12-04,,empty
2022-12-03,,empty
2022-12-02,102.2807,positiv
2022-12-01,103.0196,positiv
2022-11-30,103.995,positiv
2022-11-29,104.0253,positiv
2022-11-28,103.5256,positiv
2022-11-27,,empty
2022-11-26,,empty
2022-11-25,103.8482,positiv
2022-11-24,103.4633,positiv
2022-11-23,104.5735,positiv
2022-11-22,104.849,positiv
2022-11-21,105.2215,positiv
2022-11-20,,empty
2022-11-19,,empty
2022-11-18,104.164,positiv
2022-11-17,104.6225,positiv
2022-11-16,103.6124,positiv
2022-11-15,103.5924,positiv
2022-11-14,104.2605,positiv
2022-11-13,,empty
2022-11-12,,empty
2022-11-11,104.2623,positiv
2022-11-10,107.7052,positiv
2022-11-09,107.074,positiv
2022-11-08,107.4327,positiv
2022-11-07,107.4397,positiv
2022-11-06,,empty
2022-11-05,,empty
2022-11-04,108.4748,positiv
2022-11-03,109.8482,positiv
2022-11-02,108.2254,positiv
2022-11-01,107.8846,positiv
2022-10-31,108.5781,positiv
2022-10-30,,empty
2022-10-29,,empty
2022-10-28,108.1222,positiv
2022-10-27,107.6521,positiv
2022-10-26,107.546,positiv
2022-10-25,109.2083,positiv
2022-10-24,109.2442,positiv
2022-10-23,,empty
2022-10-22,,empty
2022-10-21,110.5778,positiv
2022-10-20,109.5224,positiv
2022-10-19,109.7786,positiv
2022-10-18,109.2103,positiv
2022-10-17,109.9226,positiv
2022-10-16,,empty
2022-10-15,,empty
2022-10-14,110.0278,positiv
2022-10-13,109.6867,positiv
2022-10-12,110.0137,positiv
2022-10-11,109.7829,positiv
2022-10-10,109.8242,positiv
2022-10-09,,empty
2022-10-08,,empty
2022-10-07,108.9458,positiv
2022-10-06,108.4814,positiv
2022-10-05,108.0917,positiv
2022-10-04,108.3933,positiv
2022-10-03,109.2981,positiv
2022-10-02,,empty
2022-10-01,,empty
2022-09-30,109.4614,positiv
2022-09-29,109.7466,positiv
2022-09-28,110.8404,positiv
2022-09-27,109.9522,positiv
2022-09-26,110.0098,positiv
2022-09-25,,empty
2022-09-24,,empty
2022-09-23,108.7151,positiv
2022-09-22,107.4314,positiv
2022-09-21,107.459,positiv
2022-09-20,106.8093,positiv
2022-09-19,106.8782,positiv
2022-09-18,,empty
2022-09-17,,empty
2022-09-16,106.9071,positiv
2022-09-15,106.5204,positiv
2022-09-14,106.4507,positiv
2022-09-13,104.8281,positiv
2022-09-12,105.0173,positiv
2022-09-11,,empty
2022-09-10,,empty
2022-09-09,105.7082,positiv
2022-09-08,106.2731,positiv
2022-09-07,107.2778,positiv
2022-09-06,106.443,positiv
2022-09-05,106.4438,positiv
2022-09-04,,empty
2022-09-03,,empty
2022-09-02,106.0044,positiv
2022-09-01,105.7848,positiv
2022-08-31,105.5392,positiv
2022-08-30,105.0419,positiv
2022-08-29,105.3948,positiv
2022-08-28,,empty
2022-08-27,,empty
2022-08-26,104.6755,positiv
2022-08-25,104.7885,positiv
2022-08-24,105.1645,positiv
2022-08-23,105.3596,positiv
2022-08-22,104.8929,positiv
2022-08-21,,empty
2022-08-20,,empty
2022-08-19,104.586,positiv
2022-08-18,103.3736,positiv
2022-08-17,103.4698,positiv
2022-08-16,103.5017,positiv
2022-08-15,103.0216,positiv
2022-08-14,,empty
2022-08-13,,empty
2022-08-12,102.4042,positiv
2022-08-11,101.8948,positiv
2022-08-10,102.9082,positiv
2022-08-09,103.0114,positiv
2022-08-08,103.1477,positiv
2022-08-07,,empty
2022-08-06,,empty
2022-08-05,102.762,positiv
2022-08-04,103.0776,positiv
2022-08-03,102.9706,positiv
2022-08-02,102.5726,positiv
2022-08-01,102.4474,positiv
2022-07-31,,empty
2022-07-30,,empty
2022-07-29,102.9716,positiv
2022-07-28,103.5207,positiv
2022-07-27,103.6553,positiv
2022-07-26,103.8656,positiv
2022-07-25,103.2864,positiv
2022-07-24,,empty
2022-07-23,,empty
2022-07-22,103.6086,positiv
2022-07-21,103.9521,positiv
2022-07-20,103.7667,positiv
2022-07-19,103.587,positiv
2022-07-18,104.3396,positiv
2022-07-17,,empty
2022-07-16,,empty
2022-07-15,105.0073,positiv
2022-07-14,105.4086,positiv
2022-07-13,104.4666,positiv
2022-07-12,104.7957,positiv
2022-07-11,104.4706,positiv
2022-07-10,,empty
2022-07-09,,empty
2022-07-08,103.8542,positiv
2022-07-07,103.8192,positiv
2022-07-06,104.0006,positiv
2022-07-05,103.414,positiv
2022-07-04,102.2031,positiv
2022-07-03,,empty
2022-07-02,,empty
2022-07-01,102.6185,positiv
2022-06-30,102.7413,positiv
2022-06-29,102.0102,positiv
2022-06-28,101.7013,positiv
2022-06-27,101.6557,positiv
2022-06-26,,empty
2022-06-25,,empty
2022-06-24,101.9801,positiv
2022-06-23,102.2252,positiv
2022-06-22,102.173,positiv
2022-06-21,101.9565,positiv
2022-06-20,101.9939,positiv
2022-06-19,,empty
2022-06-18,,empty
2022-06-17,102.11,positiv
2022-06-16,102.3327,positiv
2022-06-15,102.5609,positiv
2022-06-14,102.4375,positiv
2022-06-13,102.1736,positiv
2022-06-12,,empty
2022-06-11,,empty
2022-06-10,101.0662,positiv
2022-06-09,99.974,negativ
2022-06-08,99.9303,negativ
2022-06-07,100.2708,positiv
2022-06-06,99.5433,negativ
2022-06-05,,empty
2022-06-04,,empty
2022-06-03,99.4532,negativ
2022-06-02,99.704,negativ
2022-06-01,99.5438,negativ
2022-05-31,99.4508,negativ
2022-05-30,99.1308,negativ
2022-05-29,,empty
2022-05-28,,empty
2022-05-27,99.4085,negativ
2022-05-26,99.8097,negativ
2022-05-25,100.1467,positiv
2022-05-24,99.7513,negativ
2022-05-23,99.9357,negativ
2022-05-22,,empty
2022-05-21,,empty
2022-05-20,100.4462,positiv
2022-05-19,100.7994,positiv
2022-05-18,100.9652,positiv
2022-05-17,100.8466,positiv
2022-05-16,101.8873,positiv
2022-05-15,,empty
2022-05-14,,empty
2022-05-13,102.0993,positiv
2022-05-12,102.0693,positiv
2022-05-11,101.2223,positiv
2022-05-10,101.3601,positiv
2022-05-09,101.2337,positiv
2022-05-08,,empty
2022-05-07,,empty
2022-05-06,100.9527,positiv
2022-05-05,100.5883,positiv
2022-05-04,100.8151,positiv
2022-05-03,100.7093,positiv
2022-05-02,100.9053,positiv
2022-05-01,,empty
2022-04-30,,empty
2022-04-29,100.515,positiv
2022-04-28,101.2735,positiv
2022-04-27,100.3354,positiv
2022-04-26,99.6084,negativ
2022-04-25,99.3248,negativ
2022-04-24,,empty
2022-04-23,,empty
2022-04-22,98.7531,negativ
2022-04-21,98.0142,negativ
2022-04-20,98.2155,negativ
2022-04-19,98.5165,negativ
2022-04-18,,empty
2022-04-17,,empty
2022-04-16,,empty
2022-04-15,,empty
2022-04-14,97.6517,negativ
2022-04-13,98.1434,negativ
2022-04-12,97.9348,negativ
2022-04-11,97.7956,negativ
2022-04-10,,empty
2022-04-09,,empty
2022-04-08,97.7104,negativ
2022-04-07,97.3455,negativ
2022-04-06,97.1865,negativ
2022-04-05,96.716,negativ
2022-04-04,96.7451,negativ
2022-04-03,,empty
2022-04-02,,empty
2022-04-01,96.5261,negativ
2022-03-31,96.3168,negativ
2022-03-30,96.1418,negativ
2022-03-29,96.5631,negativ
2022-03-28,97.1017,negativ
2022-03-27,,empty
2022-03-26,,empty
2022-03-25,96.6695,negativ
2022-03-24,96.8686,negativ
2022-03-23,96.7697,negativ
2022-03-22,96.5417,negativ
2022-03-21,96.4046,negativ
2022-03-20,,empty
2022-03-19,,empty
2022-03-18,96.674,negativ
2022-03-17,96.5169,negativ
2022-03-16,96.8643,negativ
2022-03-15,97.1109,negativ
2022-03-14,97.0844,negativ
2022-03-13,,empty
2022-03-12,,empty
2022-03-11,96.7777,negativ
2022-03-10,96.3093,negativ
2022-03-09,96.7101,negativ
2022-03-08,97.1404,negativ
2022-03-07,96.7744,negativ
2022-03-06,,empty
2022-03-05,,empty
2022-03-04,96.5907,negativ
2022-03-03,95.7858,negativ
2022-03-02,95.7613,negativ
2022-03-01,95.4323,negativ
2022-02-28,95.4786,negativ
2022-02-27,,empty
2022-02-26,,empty
2022-02-25,95.4804,negativ
2022-02-24,95.7414,negativ
2022-02-23,94.6267,negativ
2022-02-22,94.7582,negativ
2022-02-21,94.7265,negativ
2022-02-20,,empty
2022-02-19,,empty
2022-02-18,94.6414,negativ
2022-02-17,94.5951,negativ
2022-02-16,94.6945,negativ
2022-02-15,94.8506,negativ
2022-02-14,95.0076,negativ
2022-02-13,,empty
2022-02-12,,empty
2022-02-11,94.5394,negativ
2022-02-10,94.4256,negativ
2022-02-09,94.4182,negativ
2022-02-08,94.6254,negativ
2022-02-07,94.4309,negativ
2022-02-06,,empty
2022-02-05,,empty
2022-02-04,94.3607,negativ
2022-02-03,94.9293,negativ
2022-02-02,94.6234,negativ
2022-02-01,95.055,negativ
2022-01-31,95.7402,negativ
2022-01-30,,empty
2022-01-29,,empty
2022-01-28,95.9063,negativ
2022-01-27,95.5918,negativ
2022-01-26,94.6971,negativ
2022-01-25,94.87,negativ
2022-01-24,94.6303,negativ
2022-01-23,,empty
2022-01-22,,empty
2022-01-21,94.233,negativ
2022-01-20,94.2216,negativ
2022-01-19,94.1691,negativ
2022-01-18,94.2738,negativ
2022-01-17,94.0954,negativ
2022-01-16,,empty
2022-01-15,,empty
2022-01-14,93.7535,negativ
2022-01-13,93.6608,negativ
2022-01-12,94.3329,negativ
2022-01-11,94.6991,negativ
2022-01-10,94.7744,negativ
2022-01-09,,empty
2022-01-08,,empty
2022-01-07,95.0558,negativ
2022-01-06,95.0499,negativ
2022-01-05,94.855,negativ
2022-01-04,95.1801,negativ
2022-01-03,94.6272,negativ
2022-01-02,,empty
2022-01-01,,empty
2021-12-31,94.7216,negativ
2021-12-30,94.7819,negativ
2021-12-29,94.9956,negativ
2021-12-28,94.821,negativ
2021-12-27,95.0252,negativ
2021-12-26,,empty
2021-12-25,,empty
2021-12-24,94.9174,negativ
2021-12-23,94.9702,negativ
2021-12-22,95.2271,negativ
2021-12-21,95.2753,negativ
2021-12-20,95.3552,negativ
2021-12-19,,empty
2021-12-18,,empty
2021-12-17,94.8663,negativ
2021-12-16,94.8252,negativ
2021-12-15,95.3093,negativ
2021-12-14,95.0139,negativ
2021-12-13,95.0534,negativ
2021-12-12,,empty
2021-12-11,,empty
2021-12-10,95.0421,negativ
2021-12-09,94.8315,negativ
2021-12-08,94.8194,negativ
2021-12-07,94.9776,negativ
2021-12-06,95.0436,negativ
2021-12-05,,empty
2021-12-04,,empty
2021-12-03,95.0522,negativ
2021-12-02,94.7401,negativ
2021-12-01,94.8017,negativ
2021-11-30,94.6475,negativ
2021-11-29,95.0523,negativ
2021-11-28,,empty
2021-11-27,,empty
2021-11-26,95.0566,negativ
2021-11-25,95.3231,negativ
2021-11-24,95.357,negativ
2021-11-23,95.1488,negativ
2021-11-22,94.7834,negativ
2021-11-21,,empty
2021-11-20,,empty
2021-11-19,94.8214,negativ
2021-11-18,94.4358,negativ
2021-11-17,94.5355,negativ
2021-11-16,94.2512,negativ
2021-11-15,93.9076,negativ
2021-11-14,,empty
2021-11-13,,empty
2021-11-12,94.0626,negativ
2021-11-11,93.9992,negativ
2021-11-10,93.2466,negativ
2021-11-09,93.1121,negativ
2021-11-08,93.1935,negativ
2021-11-07,,empty
2021-11-06,,empty
2021-11-05,93.5231,negativ
2021-11-04,93.2297,negativ
2021-11-03,93.1418,negativ
2021-11-02,92.9563,negativ
2021-11-01,93.0168,negativ
2021-10-31,,empty
2021-10-30,,empty
2021-10-29,92.6281,negativ
2021-10-28,92.8489,negativ
2021-10-27,92.8431,negativ
2021-10-26,92.7482,negativ
2021-10-25,92.8298,negativ
2021-10-24,,empty
2021-10-23,,empty
2021-10-22,92.7179,negativ
2021-10-21,92.7411,negativ
2021-10-20,92.838,negativ
2021-10-19,92.6915,negativ
2021-10-18,93.0734,negativ
2021-10-17,,empty
2021-10-16,,empty
2021-10-15,93.0127,negativ
2021-10-14,92.9738,negativ
2021-10-13,93.3659,negativ
2021-10-12,93.4161,negativ
2021-10-11,93.2996,negativ
2021-10-10,,empty
2021-10-09,,empty
2021-10-08,93.303,negativ
2021-10-07,93.3501,negativ
2021-10-06,93.545,negativ
2021-10-05,93.1847,negativ
2021-10-04,93.047,negativ
2021-10-03,,empty
2021-10-02,,empty
2021-10-01,93.3539,negativ
2021-09-30,93.7313,negativ
2021-09-29,93.3118,negativ
2021-09-28,93.1071,negativ
2021-09-27,92.8837,negativ
2021-09-26,,empty
2021-09-25,,empty
2021-09-24,92.824,negativ
2021-09-23,92.6712,negativ
2021-09-22,92.8273,negativ
2021-09-21,92.7467,negativ
2021-09-20,93.0299,negativ
2021-09-19,,empty
2021-09-18,,empty
2021-09-17,92.4016,negativ
2021-09-16,92.297,negativ
2021-09-15,92.0872,negativ
2021-09-14,92.1903,negativ
2021-09-13,92.3536,negativ
2021-09-12,,empty
2021-09-11,,empty
2021-09-10,91.9106,negativ
2021-09-09,92.0954,negativ
2021-09-08,92.1963,negativ
2021-09-07,91.9445,negativ
2021-09-06,91.7537,negativ
2021-09-05,,empty
2021-09-04,,empty
2021-09-03,91.7302,negativ
2021-09-02,91.9821,negativ
2021-09-01,92.1152,negativ
2021-08-31,91.9574,negativ
2021-08-30,92.1574,negativ
2021-08-29,,empty
2021-08-28,,empty
2021-08-27,92.5275,negativ
2021-08-26,92.3891,negativ
2021-08-25,92.5044,negativ
2021-08-24,92.4319,negativ
2021-08-23,92.7867,negativ
2021-08-22,,empty
2021-08-21,,empty
2021-08-20,93.2826,negativ
2021-08-19,92.8915,negativ
2021-08-18,92.5034,negativ
2021-08-17,92.2663,negativ
2021-08-16,92.1012,negativ
2021-08-15,,empty
2021-08-14,,empty
2021-08-13,92.1944,negativ
2021-08-12,92.2821,negativ
2021-08-11,92.395,negativ
2021-08-10,92.3544,negativ
2021-08-09,92.0795,negativ
2021-08-08,,empty
2021-08-07,,empty
2021-08-06,91.7507,negativ
2021-08-05,91.5622,negativ
2021-08-04,91.5264,negativ
2021-08-03,91.4598,negativ
2021-08-02,91.4824,negativ
2021-08-01,,empty
2021-07-31,,empty
2021-07-30,91.4036,negativ
2021-07-29,91.5042,negativ
2021-07-28,92.0271,negativ
2021-07-27,92.0273,negativ
2021-07-26,92.1666,negativ
2021-07-25,,empty
2021-07-24,,empty
2021-07-23,92.2725,negativ
2021-07-22,92.1741,negativ
2021-07-21,92.5178,negativ
2021-07-20,92.5264,negativ
2021-07-19,92.5315,negativ
2021-07-18,,empty
2021-07-17,,empty
2021-07-16,92.026,negativ
2021-07-15,91.8936,negativ
2021-07-14,91.8292,negativ
2021-07-13,91.7208,negativ
2021-07-12,91.734,negativ
2021-07-11,,empty
2021-07-10,,empty
2021-07-09,91.685,negativ
2021-07-08,91.9362,negativ
2021-07-07,91.6957,negativ
2021-07-06,91.547,negativ
2021-07-05,91.4657,negativ
2021-07-04,,empty
2021-07-03,,empty
2021-07-02,91.8764,negativ
2021-07-01,91.5349,negativ
2021-06-30,91.4181,negativ
2021-06-29,91.3904,negativ
2021-06-28,91.2602,negativ
2021-06-27,,empty
2021-06-26,,empty
2021-06-25,90.9952,negativ
2021-06-24,91.0978,negativ
2021-06-23,90.9866,negativ
2021-06-22,91.3674,negativ
2021-06-21,91.3867,negativ
2021-06-20,,empty
2021-06-19,,empty
2021-06-18,91.3115,negativ
2021-06-17,91.0911,negativ
2021-06-16,89.8999,negativ
2021-06-15,90.0345,negativ
2021-06-14,89.9253,negativ
2021-06-13,,empty
2021-06-12,,empty
2021-06-11,89.7242,negativ
2021-06-10,89.5935,negativ
2021-06-09,89.4134,negativ
2021-06-08,89.47,negativ
2021-06-07,89.4936,negativ
2021-06-06,,empty
2021-06-05,,empty
2021-06-04,89.8767,negativ
2021-06-03,89.5047,negativ
2021-06-02,89.5065,negativ
2021-06-01,89.286,negativ
2021-05-31,89.4115,negativ
2021-05-30,,empty
2021-05-29,,empty
2021-05-28,89.7833,negativ
2021-05-27,89.4687,negativ
2021-05-26,89.3123,negativ
2021-05-25,89.1539,negativ
2021-05-24,89.4273,negativ
2021-05-23,,empty
2021-05-22,,empty
2021-05-21,89.42,negativ
2021-05-20,89.5686,negativ
2021-05-19,89.489,negativ
2021-05-18,89.2687,negativ
2021-05-17,89.8608,negativ
2021-05-16,,empty
2021-05-15,,empty
2021-05-14,89.8742,negativ
2021-05-13,90.1373,negativ
2021-05-12,89.7172,negativ
2021-05-11,89.4878,negativ
2021-05-10,89.4847,negativ
2021-05-09,,empty
2021-05-08,,empty
2021-05-07,90.2298,negativ
2021-05-06,90.3162,negativ
2021-05-05,90.5707,negativ
2021-05-04,90.6594,negativ
2021-05-03,90.5213,negativ
2021-05-02,,empty
2021-05-01,,empty
2021-04-30,90.2154,negativ
2021-04-29,89.9963,negativ
2021-04-28,90.4337,negativ
2021-04-27,90.2674,negativ
2021-04-26,90.3255,negativ
2021-04-25,,empty
2021-04-24,,empty
2021-04-23,90.4532,negativ
2021-04-22,90.6188,negativ
2021-04-21,90.8579,negativ
2021-04-20,90.554,negativ
2021-04-19,90.5485,negativ
2021-04-18,,empty
2021-04-17,,empty
2021-04-16,90.8966,negativ
2021-04-15,90.9669,negativ
2021-04-14,91.1329,negativ
2021-04-13,91.6117,negativ
2021-04-12,91.4387,negativ
2021-04-11,,empty
2021-04-10,,empty
2021-04-09,91.5763,negativ
2021-04-08,91.5508,negativ
2021-04-07,91.5944,negativ
2021-04-06,91.8393,negativ
2021-04-05,,empty
2021-04-04,,empty
2021-04-03,,empty
2021-04-02,,empty
2021-04-01,92.2701,negativ
2021-03-31,92.361,negativ
2021-03-30,92.2957,negativ
2021-03-29,91.9609,negativ
2021-03-28,,empty
2021-03-27,,empty
2021-03-26,92.0086,negativ
2021-03-25,91.9429,negativ
2021-03-24,91.8064,negativ
2021-03-23,91.4862,negativ
2021-03-22,91.1878,negativ
2021-03-21,,empty
2021-03-20,,empty
2021-03-19,91.3627,negativ
2021-03-18,91.17,negativ
2021-03-17,91.2624,negativ
2021-03-16,91.1493,negativ
2021-03-15,91.2454,negativ
2021-03-14,,empty
2021-03-13,,empty
2021-03-12,91.2856,negativ
2021-03-11,91.031,negativ
2021-03-10,91.5489,negativ
2021-03-09,91.5045,negativ
2021-03-08,91.7236,negativ
2021-03-07,,empty
2021-03-06,,empty
2021-03-05,91.4021,negativ
2021-03-04,90.7762,negativ
2021-03-03,90.6173,negativ
2021-03-02,90.7615,negativ
2021-03-01,90.6613,negativ
2021-02-28,,empty
2021-02-27,,empty
2021-02-26,90.3612,negativ
2021-02-25,89.5021,negativ
2021-02-24,89.8652,negativ
2021-02-23,89.9062,negativ
2021-02-22,89.9851,negativ
2021-02-21,,empty
2021-02-20,,empty
2021-02-19,89.8378,negativ
2021-02-18,90.2095,negativ
2021-02-17,90.435,negativ
2021-02-16,89.9972,negativ
2021-02-15,90.0016,negativ
2021-02-14,,empty
2021-02-13,,empty
2021-02-12,90.2544,negativ
2021-02-11,89.9416,negativ
2021-02-10,90.0853,negativ
2021-02-09,90.2855,negativ
2021-02-08,90.8564,negativ
2021-02-07,,empty
2021-02-06,,empty
2021-02-05,91.0797,negativ
2021-02-04,90.9461,negativ
2021-02-03,90.8527,negativ
2021-02-02,90.7494,negativ
2021-02-01,90.5998,negativ
2021-01-31,,empty
2021-01-30,,empty
2021-01-29,90.3211,negativ
2021-01-28,90.6347,negativ
2021-01-27,90.2145,negativ
2021-01-26,90.0261,negativ
2021-01-25,89.9999,negativ
2021-01-24,,empty
2021-01-23,,empty
2021-01-22,90.0222,negativ
2021-01-21,89.7526,negativ
2021-01-20,90.179,negativ
2021-01-19,90.1488,negativ
2021-01-18,90.5044,negativ
2021-01-17,,empty
2021-01-16,,empty
2021-01-15,90.1178,negativ
2021-01-14,90.1029,negativ
2021-01-13,89.9874,negativ
2021-01-12,90.1237,negativ
2021-01-11,90.2474,negativ
2021-01-10,,empty
2021-01-09,,empty
2021-01-08,89.6557,negativ
2021-01-07,89.5645,negativ
2021-01-06,89.1837,negativ
2021-01-05,89.5482,negativ
2021-01-04,89.3493,negativ
2021-01-03,,empty
2021-01-02,,empty
2021-01-01,,empty
2020-12-31,89.5119,negativ
2020-12-30,89.6047,negativ
2020-12-29,89.9262,negativ
2020-12-28,90.059,negativ
2020-12-27,,empty
2020-12-26,,empty
2020-12-25,,empty
2020-12-24,90.1477,negativ
2020-12-23,90.4417,negativ
2020-12-22,90.1445,negativ
2020-12-21,90.5237,negativ
2020-12-20,,empty
2020-12-19,,empty
2020-12-18,89.8219,negativ
2020-12-17,89.6342,negativ
2020-12-16,89.9891,negativ
2020-12-15,90.3247,negativ
2020-12-14,90.1584,negativ
2020-12-13,,empty
2020-12-12,,empty
2020-12-11,90.6027,negativ
2020-12-10,90.5285,negativ
2020-12-09,90.4175,negativ
2020-12-08,90.5699,negativ
2020-12-07,90.5366,negativ
2020-12-06,,empty
2020-12-05,,empty
2020-12-04,90.3696,negativ
2020-12-03,90.5381,negativ
2020-12-02,91.0643,negativ
2020-12-01,91.4432,negativ
2020-11-30,91.3247,negativ
2020-11-29,,empty
2020-11-28,,empty
2020-11-27,91.5787,negativ
2020-11-26,91.6547,negativ
2020-11-25,91.7529,negativ
2020-11-24,91.9668,negativ
2020-11-23,91.678,negativ
2020-11-22,,empty
2020-11-21,,empty
2020-11-20,91.9319,negativ
2020-11-19,92.1612,negativ
2020-11-18,91.875,negativ
2020-11-17,91.9248,negativ
2020-11-16,92.2606,negativ
2020-11-15,,empty
2020-11-14,,empty
2020-11-13,92.4042,negativ
2020-11-12,92.5328,negativ
2020-11-11,92.493,negativ
2020-11-10,92.3221,negativ
2020-11-09,91.8858,negativ
2020-11-08,,empty
2020-11-07,,empty
2020-11-06,92.0166,negativ
2020-11-05,92.1062,negativ
2020-11-04,92.9127,negativ
2020-11-03,93.074,negativ
2020-11-02,93.4815,negativ
2020-11-01,,empty
2020-10-31,,empty
2020-10-30,93.3121,negativ
2020-10-29,93.4076,negativ
2020-10-28,93.2031,negativ
2020-10-27,92.5644,negativ
2020-10-26,92.7302,negativ
2020-10-25,,empty
2020-10-24,,empty
2020-10-23,92.4226,negativ
2020-10-22,92.6197,negativ
2020-10-21,92.4985,negativ
2020-10-20,92.9703,negativ
2020-10-19,92.9032,negativ
2020-10-18,,empty
2020-10-17,,empty
2020-10-16,93.1817,negativ
2020-10-15,93.3905,negativ
2020-10-14,93.008,negativ
2020-10-13,92.8579,negativ
2020-10-12,92.841,negativ
2020-10-11,,empty
2020-10-10,,empty
2020-10-09,93.0307,negativ
2020-10-08,93.3059,negativ
2020-10-07,93.4165,negativ
2020-10-06,93.1916,negativ
2020-10-05,93.2837,negativ
2020-10-04,,empty
2020-10-03,,empty
2020-10-02,93.4679,negativ
2020-10-01,93.3791,negativ
2020-09-30,93.8767,negativ
2020-09-29,93.8303,negativ
2020-09-28,93.9603,negativ
2020-09-27,,empty
2020-09-26,,empty
2020-09-25,94.2502,negativ
2020-09-24,94.1773,negativ
2020-09-23,93.8236,negativ
2020-09-22,93.4387,negativ
2020-09-21,93.0681,negativ
2020-09-20,,empty
2020-09-19,,empty
2020-09-18,92.7857,negativ
2020-09-17,93.0339,negativ
2020-09-16,92.7223,negativ
2020-09-15,92.7502,negativ
2020-09-14,92.9694,negativ
2020-09-13,,empty
2020-09-12,,empty
2020-09-11,93.1357,negativ
2020-09-10,93.0426,negativ
2020-09-09,93.4576,negativ
2020-09-08,93.2925,negativ
2020-09-07,92.9251,negativ
2020-09-06,,empty
2020-09-05,,empty
2020-09-04,92.8011,negativ
2020-09-03,92.9544,negativ
2020-09-02,92.5816,negativ
2020-09-01,91.9648,negativ
2020-08-31,92.2666,negativ
2020-08-30,,empty
2020-08-29,,empty
